order_id,order_quantity,seller_id,product_id,product_price,product_name,buyer_id,first_name,last_name,email,address,city,country,cc_number,cc_exp,review,rating,seller_name,seller_country,order_date
130306,1,32038,109909,12282,"Unvarying Pastels",10416,Hema,Barman,cflatley@gmail.com,"98, Labeen Villas, Hadapsar",Nagpur,India,2582627605938697,08-2028,"Numquam pariatur unde est dolorem iusto quaerat.",1.5,"Koch, Corkery and Brekke","Hong Kong",07-03-2021
130307,8,31969,84535,18688,"Timeless Lamp",1494,Alaknanda,Loyal,doug.auer@yahoo.com,"91, David Chowk,",Vishakhapattanam,India,3528396352604457,04-2027,"Inventore deserunt maxime adipisci ratione.",2,Kreiger-Auer,India,08-08-2021
130308,3,32813,105102,2699,"Discordant Marble",3709,Lavina,Senger,hessel.melyna@hotmail.com,"7594 Hansen Lock Suite 475","East Tristin","United States",5389613648497782,02-2027,"A consectetur sapiente unde perspiciatis mollitia et natus.",5,"Dietrich, Pagac and Halvorson","United States",07-27-2024
130309,9,35719,57282,1675,"Uninspiring Goal",28161,Kylee,Koepp,gay.powlowski@yahoo.com,"43 Ngan Muk Square North",Kowloon,"Hong Kong",2720142292327850,05-2027,"Minima eveniet amet officiis.",1.5,"Luettgen Inc","New Zealand",01-18-2023
130310,10,44809,79521,11474,"Undistinguished Anvil",6228,Solon,Macejkovic,hahn.davon@moore.biz,"33 Maggio Neck Suite 550",Silay,Philippines,5261428989042813,09-2026,"Mollitia voluptas non ipsa velit quia a corrupti.",3.5,Hessel-Auer,Philippines,05-03-2022
130311,5,38769,54232,2555,"Uncanny Top",1414,Radheshyam,Memon,ysawayn@hotmail.com,"31, Pirzada Chowk,",Simla,India,4689214875976000,02-2028,"Consequuntur sed repellat illum.",1.5,"Lebsack, Buckridge and Konopelski","Hong Kong",01-21-2025
130312,1,31738,69264,4455,"Spectacular Goal",8232,Bertha,Mushabe,hpollich@hotmail.com,"74388 Tumwiine Drive Apt. 940",Manafwa,Uganda,4556764126908004,06-2027,"Temporibus ipsum et aut ex aut est quia dignissimos.",1.5,"Mayert, Cassin and Weimann",Uganda,05-24-2021
130313,10,39395,127587,14902,"Unsavory Erasers",20794,Habiba,Aligbe,macy.monahan@swift.net,"19 Omolara Street",GbemisolaVille,Nigeria,2313174444510656,08-2026,"Nihil porro cumque cum praesentium et et dicta.",1.5,"Von, Luettgen and King",India,08-25-2024
130314,1,34692,58309,13667,"Bizarre Lipstick",22624,Jane,Doe,bgrant@gmail.com,"Jalan Doe Grove",JohnVille,Singapore,4716388670223,10-2027,"Quis eaque odio ut vero excepturi aperiam hic praesentium.",2,"O'Kon, Herzog and Macejkovic","United States",09-24-2021
130315,8,34188,99069,12955,"Tranquil Sleeping bag",12586,Wale,Wuraola,royal29@hotmail.com,"82 Joshua Street",BanjiVille,Nigeria,5156892561618654,06-2028,"Eum et maxime et similique laboriosam aliquam quia quasi.",1,Fahey-Labadie,Uganda,11-17-2024
130316,1,34590,123071,11028,"Dramatic Zither",5627,Webster,Larkin,nathanael74@hotmail.com,"947 Elliott Junctions Apt. 818",Nienowberg,"United States",2221640597300484,06-2028,"Sed dolorum sunt in tempore quia ut.",1,Bruen-Gulgowski,"Hong Kong",09-16-2021
130317,8,31549,116528,4473,"Mysterious Car jack",818,Adaugo,Elizabeth,claude.schowalter@pagac.info,"83 Oyelude Street",YusufVille,Nigeria,4485468442676552,07-2028,"Occaecati occaecati quod assumenda ullam quam tempore sunt optio.",1,"Brakus Ltd",Uganda,08-20-2021
130318,4,40822,119722,3109,"Nonchalant Glass",15562,Keon,Renner,esta07@crooks.com,"97 Tou Yau Lit Wai",Kowloon,"Hong Kong",4556219189638402,02-2027,"In autem eos quod animi cum.",5,Koelpin-Marks,"Hong Kong",10-28-2025
130319,4,45052,106076,2779,"Ravishing Tire inflator",19219,Sylvan,Brekke,lewis87@schowalter.net,"1713 Kristy Vista","East Nilsview","United States",4916599161734864,06-2026,"Minima praesentium quia ad.",2.5,Harris-Lind,Nigeria,06-27-2024
130320,5,31133,127128,1235,"Inconspicuous Car battery charger",5838,Samir,Kertzmann,stoltenberg.libbie@hotmail.com,"78157 Genoveva Club Apt. 758","New Ollie","United States",2665487828712571,10-2028,"Unde vel omnis odit fuga molestiae suscipit quia.",4.5,"Waelchi PLC",Uganda,07-03-2021
130321,10,33025,103974,2252,"Majestic Robot",12506,Imani,Bernier,lbarrows@murray.com,"66 Chak Hat Fok New Village",Kowloon,"Hong Kong",4532171215229194,11-2028,"Natus commodi labore aspernatur vel laboriosam deserunt quibusdam dolores.",3,"Ryan, Huel and Collins",India,10-03-2023
130322,8,40721,52280,3124,"Majestic Lug wrench",27025,Theodore,Obol,hills.jamison@schaden.biz,"7505 Paul Path Apt. 966",Bushenyi,Uganda,2505968909181947,02-2028,"Sunt id voluptatem vel magni hic.",2,"Hahn, Cartwright and Crist","United States",03-20-2023
130323,2,43289,76771,10262,"Blah Camp table",28627,Susana,Smitham,streich.timmothy@leannon.com,"88 Haag Drive",Jamisonston,"New Zealand",376026246717343,07-2027,"Neque rerum culpa ut rerum facilis aliquid consectetur.",3,"Greenholt, Turner and Adams",Nigeria,10-20-2023
130324,7,38286,93376,4171,"Otherworldly Tray",27673,Philip,Pagac,brendon95@walsh.com,"3 Reinhold Terrace",Rossieville,"New Zealand",2585769774711427,01-2028,"Eius sequi sed quibusdam fugit dolore est.",5,"Robel Group",Nigeria,01-25-2023
130325,6,39676,62109,14141,"Mystical Clarinet",3913,Meghana,Balay,jodie08@boyle.net,"99, Churchgate,",Darjeeling,India,2720462486457689,07-2026,"Rerum esse tenetur itaque dolorum ipsam.",2,Smith-Hills,"Hong Kong",10-10-2021
130326,1,42948,50053,11829,"Offbeat Picnic set",22690,Musa,Babalola,eugene14@rodriguez.com,"74 Obiageli Street",BankoleVille,Nigeria,4986160282721077,02-2027,"Explicabo possimus porro voluptas quam et.",4.5,"Wilkinson, Swift and Marquardt",Uganda,11-03-2021
130327,9,41435,51566,3590,"Macabre Travel blanket",5253,Andrew,Nyeko,alva13@hotmail.com,"4978 Muyambi Via Suite 554",Lukaya,Uganda,4532783802221630,01-2027,"Molestias dignissimos temporibus assumenda voluptate.",1,"Witting Ltd","New Zealand",05-18-2022
130328,3,45802,47199,16176,"Awe-inspiring Calcium",2136,Akeem,Were,shawn.murray@hotmail.com,"7228 Berta Extension Apt. 223",Buwenge,Uganda,4716925111692146,09-2028,"In ratione perspiciatis omnis corporis molestiae.",4,Cole-Blick,Uganda,10-29-2024
130329,4,32487,60514,1062,"Unflavorful Cotton swabs",8705,Priscilla,Boehm,wcassin@hotmail.com,"Block 10, Chung Tsun Kei Estate","Hong Kong","Hong Kong",3528754632768510,12-2028,"Est dolorem enim nobis quis fugiat nulla.",2,"Treutel PLC",India,08-22-2022
130330,2,45989,47012,1603,"Mesmeric Thermometer",29042,Alyson,Murphy,thessel@hotmail.com,"3 Armstrong Crescent",Isaiasville,"New Zealand",2368003413656261,06-2026,"Voluptate est blanditiis illo.",3.5,"Zulauf, Marvin and Lebsack","Hong Kong",07-31-2022
130331,9,35260,109560,2321,"Humdrum Resistance band",19650,Kaley,Abshire,hboyer@yahoo.com,"9562 Medhurst Forks Apt. 211","East Eloisafurt","United States",5307803531029821,07-2027,"Saepe libero architecto numquam sed.",1.5,"Dickinson, Erdman and Green",Nigeria,11-24-2022
130332,7,43699,111554,1446,"Stunning Mirror",13669,Ifunanya,Emmanuel,xrenner@yahoo.com,"32 Wilcox Street",YakubuVille,Nigeria,343538304660694,07-2028,"Ut aperiam voluptatum repellendus delectus ea.",5,Ankunding-Hagenes,"United States",03-10-2025
130333,10,31886,109662,2419,"Euphoric Ab roller",29945,Jaquelin,Nyeko,reyes.upton@hudson.biz,"82072 Tumwesigye Course Apt. 283",Mbarara,Uganda,349602203617124,03-2028,"Voluptas omnis magni id praesentium adipisci.",1,Gaylord-Schowalter,Uganda,09-27-2025
130334,2,37498,73790,1904,"Enchanting Tie",18458,Esperanza,Steuber,jtorp@gmail.com,"301 Marta Hill",Budston,"New Zealand",4716422011614990,05-2027,"Qui autem inventore dolores et.",1,"Bechtelar PLC","New Zealand",09-20-2022
130335,3,45188,66549,10869,"Puzzling Biotin",10164,Malvina,Feeney,hkuvalis@ortiz.com,"88 Cham Wak Pek","Hong Kong","Hong Kong",5444748599474142,12-2027,"Ad magni pariatur dolor velit velit.",3,"Herman, Marvin and Pacocha","Hong Kong",10-27-2022
130336,7,41955,81993,18233,"Bewitched Travel journal",15480,Toke,Elizabeth,jermain.kub@yahoo.com,"76 Sylvester Street",LoladeVille,Nigeria,4485454771842999,01-2029,"Odit ea necessitatibus commodi quo veniam tempore unde.",5,Nolan-Kreiger,"United States",01-21-2025
130337,2,31633,122305,16158,"Eerie Nails",21867,Emma,Kityamuwesi,sven91@gmail.com,"54503 Kityamuwesi Flats Apt. 179",Mityana,Uganda,4716625359660330,11-2026,"Mollitia culpa placeat nulla excepturi eaque et.",3,"Green Ltd","New Zealand",07-22-2023
130338,10,39624,91285,10939,"Alluring Ashwagandha",7682,Onoriode,Agboola,senger.ova@gmail.com,"27 Yussuf Street",BuchiVille,Nigeria,2532342190692979,01-2027,"Rerum ut delectus et.",1,"Beer, Jaskolski and Murray",Nigeria,05-20-2024
130339,7,39148,67508,3007,"Fascinating Axe",10526,Kemi,Peter,bbeatty@stamm.info,"77 Ogunbanwo Street",AladeVille,Nigeria,4716896230155549,11-2026,"Libero et et maxime voluptas rerum repellendus enim.",2.5,Upton-Von,"United States",01-09-2026
130340,3,43145,90717,16408,"Tasteless Flag",2104,Gulzar,Kuruvilla,ubrown@hotmail.com,"84, Borivali,",Ajmer,India,2597888771587055,07-2026,"Quisquam aspernatur aliquam doloribus et dignissimos tempora.",2.5,"Yundt, Howe and Watsica",Uganda,04-14-2025
130341,6,43688,49313,19739,"Rhapsodic Vitamin C",5775,John,Doe,ruecker.ward@gmail.com,"Jalan Doe Drive",JohnVille,Singapore,5185001788240624,07-2026,"Eos et nemo est ducimus autem beatae voluptatem.",1,Steuber-Stokes,Nigeria,11-25-2021
130342,8,33834,86737,13197,"Quirky Saddle",20833,Ethan,Kennedy,keon83@gmail.com,"5 Rogers Harbour","East Grantborough","United Kingdom",6011163014550800,07-2027,"Sit aut id ducimus placeat.",5,"Marquardt PLC",Singapore,01-30-2026
130343,4,41537,51464,1942,"Golden Doll",9578,Kennith,Aufderhar,aliya68@strosin.com,"44 Tiu Tat To Village",Kowloon,"Hong Kong",5339451002659312,02-2028,"Enim impedit qui harum.",2,Schimmel-Kuhic,Uganda,02-13-2026
130344,3,34051,76481,13338,"Unimportant Omega-3",8171,Trishana,Johal,katrine12@hill.com,"71, AkankshaGarh,",Hisar,India,5261821798685337,06-2026,"Occaecati commodi qui consequatur vel.",3,Daniel-Paucek,Nigeria,05-04-2025
130345,8,45439,92402,2914,"Plain-Jane ID tag",3793,Ehsaan,Meka,droob@parisian.com,"10, Hadapsar,",Raipur,India,4916787501933920,03-2029,"Voluptates in a et molestiae occaecati quidem architecto.",3.5,"Upton, Bartoletti and Feest","Hong Kong",09-01-2025
130346,8,33107,65733,12067,"Serene Utensils",9696,Verla,Donnelly,destiny77@cummerata.com,"38 Tin Pai Tsuen","New Territories","Hong Kong",6011059311786180,04-2027,"Et provident rem saepe quaerat hic.",4,Ortiz-Rohan,"New Zealand",10-31-2025
130347,4,33947,89337,18742,"Unstimulating Yoga mat",23306,Jerome,Moore,altenwerth.eldridge@hotmail.com,"6 Mitchell Close",Delbertston,"New Zealand",6011695126211904,12-2026,"Ad modi aut iure optio.",2.5,"Fadel, Harvey and Zemlak",Nigeria,03-15-2023
130348,10,41738,101382,4610,"Wearisome Stopwatch",4414,Connor,Johnson,brown.karelle@lubowitz.net,"Flat 65l
Johnson Plaza",Saundersville,"United Kingdom",4916732610178,02-2028,"Ut debitis illum ipsum laboriosam.",3.5,"Feil Group","New Zealand",02-11-2026
130349,1,35983,57018,2848,"Confounding Oboe",17484,Jade,Muller,louvenia61@kilback.com,"20 Lak Nik Tsuen","New Territories","Hong Kong",4716490231072695,02-2027,"Nisi ab inventore neque et.",2.5,Fahey-Breitenberg,Singapore,09-19-2024
130350,9,43130,73306,1445,"Uncanny Grater",24304,Melissa,Nuwagaba,imosciski@yahoo.com,"3728 Tumwebaze Trafficway Suite 553",Wobulenzi,Uganda,3589616165754090,01-2027,"Possimus vel aut quibusdam ex.",3.5,"Wisoky Ltd",Nigeria,01-29-2026
130351,7,44579,103259,10929,"Repetitive Pencils",28740,Akunna,Maryam,lemke.luther@yahoo.com,"71 Mayowa Street",ChizobaVille,Nigeria,2672858463335129,09-2027,"Incidunt qui est veritatis hic.",2,"Crona Inc","New Zealand",11-11-2025
130352,4,39780,79272,2473,"Astounding Camping hammock",21111,Isobel,Labadie,buck.johns@hotmail.com,"13 Wut Tsiu Chim Circuit",Kowloon,"Hong Kong",4929653284745672,09-2026,"Neque odit et error nihil ut est aut.",2.5,"Rippin, Boehm and Bins",Singapore,10-30-2025
130353,3,45977,113593,13503,"Tiresome Truck",9557,Chinmay,Thaman,haley.josianne@cormier.com,"68, Dipti Heights, PradeepGunj",Hisar,India,4485303317060881,10-2026,"Exercitationem sed fugit totam quaerat consequuntur quibusdam.",5,Bogisich-Jast,"Hong Kong",08-25-2023
130354,10,45815,79470,1759,"Prosaic Tire inflator",10834,Parvez,Soman,ilindgren@hotmail.com,"44, Anshula Society, Aslam Chowk",Delhi,India,4024007136553566,03-2028,"Aliquid est et et ratione eum.",4.5,Keeling-Anderson,"New Zealand",09-19-2024
130355,10,43465,63503,18340,"Mysterious Beads",23820,Banji,Olufeyikemi,jenkins.cleora@yahoo.com,"54 Ayomide Street",ShadeVille,Nigeria,2376726553070758,10-2028,"Dolorem omnis iusto et et ut est.",1,"Cormier Ltd","Hong Kong",09-30-2021
130356,5,38825,96916,4751,"Unstimulating Foam roller",26992,Zola,Hauck,schoen.trisha@kihn.biz,"39 Daniela Crescent",Kaitlynston,"New Zealand",2720553115077722,02-2027,"Quia sunt et ab vel esse sequi deleniti.",1.5,"Ledner, Crist and Bartoletti",Uganda,11-10-2023
130357,6,35508,92009,17568,"Wondrous Grater",13234,Scottie,VonRueden,lucile.marks@hotmail.com,"257 Trantow Rise",Noraville,"New Zealand",4929597420505211,01-2027,"Id consectetur temporibus ex ut voluptates placeat.",2.5,"Block, Lueilwitz and Schmeler","United States",06-04-2024
130358,3,40618,52383,16799,"Hypnotic Brushes",26397,Eusebio,Kozey,zwisoky@reichert.biz,"66 Heller Heights",Delilahston,"New Zealand",2720790288218150,11-2027,"Non inventore dicta deserunt quis est corrupti excepturi.",3,"Farrell, Hartmann and Heller","Hong Kong",06-22-2021
130359,1,37150,55851,17715,"Unclear Bed",22560,Olufunmi,Salami,nola.pacocha@schowalter.com,"46 Mutiat Street",FatimaVille,Nigeria,6011225360644279,12-2027,"Incidunt quasi ratione sit deleniti laboriosam.",5,"Ernser, White and Green","New Zealand",05-24-2022
130360,6,40758,103035,10368,"Chaotic Vitamin B12",9059,Zita,Nankunda,roberts.gustave@heaney.com,"77246 Cecil Summit Apt. 007",Bushenyi,Uganda,5162655270291986,09-2027,"Sit nihil voluptas quo id nihil a sunt a.",5,"Buckridge, Rosenbaum and Luettgen",Nigeria,04-05-2023
130361,7,36907,119426,1814,"Dreary Car cover",2669,Deven,Prosacco,nkozey@will.net,"37A/44 Bradtke Stream",Olongapo,Philippines,5429556512804363,03-2027,"Totam quibusdam deleniti animi illo qui fugit ut.",1,"Considine and Sons",India,05-18-2021
130362,2,31979,121521,17136,"Eclectic Travel guide",929,Toluwani,Oluwanisola,okuneva.lora@kub.org,"68 Aligbe Street",TemitopeVille,Nigeria,4716435786945399,05-2027,"Aliquam quasi illo enim aut.",1.5,"Schultz, Labadie and Emmerich","New Zealand",02-11-2023
130363,5,44925,69383,15218,"Ravishing Pull-up bar",28540,Anna,Mngomezulu,damon.gutmann@torp.info,"6282 De Villiers Route",Thandishire,"South Africa",3589178045757413,11-2026,"Dolores ut ipsa ea tenetur aut cupiditate fuga.",5,Daugherty-Konopelski,Uganda,09-22-2021
130364,9,42186,101995,11334,"Routine Perfume",5743,Kasey,O'Hara,hahn.vilma@kiehn.net,"950 Haley Shoals Suite 523",Sadyeview,"United States",5588167511950913,12-2026,"Aut ipsam reprehenderit impedit aut fugit odio.",4.5,Bartoletti-Bailey,"United States",12-14-2024
130365,4,32449,103374,3134,"Blissful Bowl",27885,Sidney,Pagac,reynolds.carter@goodwin.com,"96 Hou Tsuk Pau North Lane","New Territories","Hong Kong",4024007118801,10-2027,"In sit et esse et temporibus.",4,"Lubowitz Ltd",India,05-05-2022
130366,2,42277,68037,18194,"Tasteless Stepper",3580,Obioma,Olufeyikemi,kshlerin.tiara@west.org,"64 Adebayo Street",CherechiVille,Nigeria,4532522332424474,10-2028,"Rem sed esse illum nisi saepe ut vero.",3.5,Wolf-Schuster,"Hong Kong",10-09-2025
130367,8,32724,60277,10248,"Fantastic Luggage tag",7481,John,Doe,mohamed98@gmail.com,"Doe Park Park",JohnVille,Singapore,5215686612768354,03-2029,"Dolores voluptas impedit possimus ad atque.",1,"Jacobson Inc",India,11-13-2022
130368,4,31923,72204,2186,"Blah Tablet",6097,Russell,Wehner,mohamed11@rosenbaum.biz,"83 Cassin Heights",Jamalville,"New Zealand",4929697013833176,07-2026,"Necessitatibus ratione quod possimus voluptates libero.",2,Fisher-Shields,"New Zealand",02-12-2026
130369,5,43291,66992,3488,"Magnetic Picnic set",20900,Linwood,Reichert,mertz.wilma@skiles.com,"25 Waelchi Place",Dereckville,"New Zealand",5164826611056200,12-2027,"Qui laboriosam labore nisi est.",5,"Howell, Hermiston and Kuhn",India,04-07-2025
130370,5,41180,86155,18047,"Bewildering Glucosamine",1660,Lora,Kuhic,weissnat.isabel@grant.info,"48 Heller Mall",Evelynston,"New Zealand",2720939329365674,08-2026,"Quasi magni et dolor ut inventore culpa.",5,Weissnat-Rodriguez,Nigeria,10-10-2025
130371,2,45940,47061,17498,"Bittersweet Pliers",19110,Jane,Doe,simeon.kihn@yahoo.com,"Doe Road Quay",JohnVille,Singapore,4716582001853153,04-2027,"Pariatur magnam dolorem aut nam atque explicabo nesciunt.",5,"Kihn, Berge and Goyette","Hong Kong",09-08-2021
130372,6,34253,80825,18166,"Uneventful Ground tarp",2145,Marlee,Hoeger,urobel@beier.com,"39 Fan Chang Circuit","New Territories","Hong Kong",6011697224002276,05-2028,"Quia fugiat aliquid at aut excepturi consequatur sed.",1.5,"Keebler PLC","Hong Kong",05-22-2023
130373,3,32931,123497,12714,"Peculiar Rubber bands",10810,Pravin,Lanka,dmills@hotmail.com,"76, Owais Apartments, Chandpole",Delhi,India,5125224498270748,01-2029,"Numquam aut labore vel enim neque.",3,"Rippin, Smitham and Bashirian","United States",06-30-2021
130374,6,33518,126762,3757,"Unexceptional Flea collar",29199,Ebiowei,Ebubechukwu,gilbert.windler@hotmail.com,"87 Amaechi Street",AbisoyeVille,Nigeria,5515311232062651,10-2026,"Harum est qui minima veniam et architecto est.",2,"Homenick, Schulist and Armstrong","New Zealand",02-27-2024
130375,9,35971,126159,12013,"Typical Top",19779,Upasana,Talwar,sasha81@hotmail.com,"40, VickyGarh,",Gurgaon,India,4716031861675355,08-2028,"Minus sit ducimus rerum et cupiditate architecto.",1,Koelpin-Hills,"New Zealand",06-04-2023
130376,10,45552,47449,13684,"Sensational Net",16941,Akande,Kayode,einar78@hotmail.com,"61 Oluwashina Street",FunmilayoVille,Nigeria,4539054330563742,08-2027,"Qui iste velit itaque.",5,"Schumm, Herman and Morar",Philippines,10-04-2025
130377,6,41098,65855,14803,"Discordant Toiletry bag",19424,Ahmed,Buyinza,smiller@hotmail.com,"9858 Kanyesigye Oval Suite 686",Kiryandongo,Uganda,2637951344033213,11-2026,"Pariatur non esse dolorem repellat.",1.5,Prosacco-Shanahan,"Hong Kong",08-12-2021
130378,7,40788,97473,19846,"Enticing Melatonin",26013,Sapna,Atwal,abeatty@kautzer.biz,"63, Gowri Villas, Yerwada",Delhi,India,5336784408180936,09-2028,"Quia exercitationem incidunt praesentium quia.",5,"Shanahan, Rempel and Pfeffer","Hong Kong",11-15-2025
130379,9,34882,107205,18558,"Epic Printer paper",5106,Corrine,Nitzsche,macejkovic.mozelle@sporer.info,"780 Lueilwitz Road",Frederiqueston,"New Zealand",5455697290301698,04-2028,"Perferendis molestiae ea aperiam quos.",1,"Beer, Rath and Schinner",Uganda,03-25-2025
130380,6,40901,85978,2525,"Illustrious Beret",14562,Mike,Wavamuno,hfisher@gmail.com,"471 Ursula Club Apt. 835",Bugiri,Uganda,2380345715138496,06-2026,"Quo in et incidunt aut est voluptatem.",2.5,"Bartell, Hahn and Pacocha","New Zealand",09-06-2025
130381,5,42917,50084,2786,"Tiresome Pan",17215,Aminat,Akintade,gtillman@durgan.com,"22 Sekinat Street",ToluwaniVille,Nigeria,340487611037183,12-2027,"Nam autem ut maxime.",1,Parker-Williamson,"New Zealand",07-28-2022
130382,4,37986,55015,17446,"Resplendent Tent",10454,John,Doe,reyes68@huel.com,"Jalan Doe Quay",JohnVille,Singapore,4556949072482845,12-2026,"Dolorem in libero quod dolore.",1,"Shields Group","United States",03-29-2022
130383,2,38652,54349,14462,"Unexceptional Puck",17217,Karlee,Crist,clarabelle.keebler@wisozk.com,"58 Spencer Groves Suite 284",Panabo,Philippines,5125436594812708,03-2029,"Aut fugit distinctio pariatur saepe nihil omnis sed.",4.5,"Mraz, Corwin and Pfannerstill",India,12-11-2022
130384,6,38332,127402,4989,"Jubilant Drill",2748,Clifton,Wuckert,vorn@streich.com,"76 Kuet Sou Loi New Village",Kowloon,"Hong Kong",2493897244778626,07-2026,"Doloribus et consequatur minima.",3.5,"D'Amore, Raynor and Sipes","New Zealand",01-25-2023
130385,5,38577,64321,18016,"Uncanny Peeler",16963,Bradley,Hickle,tavares.schmidt@hotmail.com,"34232 Nikko Drive",Turnertown,"United States",6011137389588058,03-2028,"Aut animi nesciunt unde nihil itaque.",5,Mills-Wilderman,Philippines,09-30-2025
